millis,Heading / Euler X (degrees Magnetic) [raw],Roll / Euler Y [raw],Pitch / Euler Z [raw],Linear Accel (X) [raw],Linear Accel (Y) [raw],Linear Accel (Z) [raw],Gravity Accel (X) [raw],Gravity Accel (Y) [raw],Gravity Accel (Z) [raw],Heading / Euler X,Roll / Euler Y,Pitch / Euler Z,Linear Accel (X),Linear Accel (Y),Linear Accel (Z),Gravity Accel (X),Gravity Accel (Y),Gravity Accel (Z),# Satellites Tracking,HDOP (Horizontal Dilution of Precision),Latitude,Longitude,Fix Age,Date (UTC),Time (UTC),Date Age,Altitude (meters) [raw],Altitude (meters),Vehicle Heading (degrees True),Vehicle Speed (knots) [raw],Vehicle Speed (knots),Characters Received,Sentences Received,# Checksum Failures,Ambient Temperature (*Celcius),Ambient Pressure (Pascal) [raw],Relative Humidity (%),Altitude (meters) [raw]
6882602,265.44,-5.06,3.44,0.16,0.29,0.64,-0.87,-0.59,9.74,265.2,-5.09,3.39,0.09,0.28,0.7,-0.87,-0.58,9.75,0,9999,38.13464,-85.78611,3417,7/25/2017,5:31:38,426,197.7,197.7,207.52,25.68,25.68,1405362,4179,98,27.58,100209.43,63,93.3
6883853,268.06,-5.19,3.75,0.16,0.32,1.26,-0.89,-0.64,9.74,267.83,-5.16,3.83,0.08,0.14,0.12,-0.88,-0.65,9.74,0,9999,38.13464,-85.78611,3418,7/25/2017,5:31:39,664,197.7,197.7,207.52,25.68,25.68,1405518,4179,98,27.58,100198.09,62.96,94.25
6885119,269.12,-4.56,3.62,-0.04,0.92,1.07,-0.78,-0.62,9.75,269.07,-4.56,3.72,0.45,0.41,0.94,-0.78,-0.63,9.75,0,9999,38.13464,-85.78611,3419,7/25/2017,5:31:40,944,197.7,197.7,207.52,25.68,25.68,1405694,4179,98,27.58,100183.88,62.95,95.44
6886324,270.38,-4.44,3.75,0.63,0.13,-0.23,-0.76,-0.64,9.75,270.29,-4.46,3.71,0.49,0.4,0.24,-0.76,-0.63,9.75,0,9999,38.13464,-85.78611,3421,7/25/2017,5:31:42,164,197.7,197.7,207.52,25.68,25.68,1406145,4179,98,27.58,100187.98,62.89,95.1
6887617,270.62,-4.12,3,0.5,3.29,-2.59,-0.71,-0.52,9.76,270.62,-4.15,3.1,0.74,1.6,-0.62,-0.71,-0.53,9.76,0,9999,38.13464,-85.78611,3422,7/25/2017,5:31:43,386,197.7,197.7,207.52,25.68,25.68,1406301,4179,98,27.59,100171.42,63.02,96.49
6888837,270.62,-4.69,2.19,-0.44,2.52,-1.3,-0.81,-0.37,9.76,270.63,-4.73,2.53,0.34,1.33,-0.95,-0.81,-0.43,9.76,0,9999,38.13464,-85.78611,3423,7/25/2017,5:31:44,642,197.7,197.7,207.52,25.68,25.68,1406457,4179,98,27.59,100170.86,62.99,96.54
6890076,270.62,-4.69,2.25,0.65,1.68,-1.31,-0.8,-0.38,9.76,270.63,-4.66,2.15,0.83,1.04,0.09,-0.8,-0.37,9.76,0,9999,38.13464,-85.78611,3424,7/25/2017,5:31:45,890,197.7,197.7,207.52,25.68,25.68,1406625,4179,98,27.59,100163.22,63.01,97.18
6891353,270.62,-4.75,1.31,0.9,-0.49,-0.21,-0.82,-0.22,9.76,270.62,-4.75,1.46,0.62,0.6,-0.37,-0.81,-0.25,9.76,0,9999,38.13464,-85.78611,3426,7/25/2017,5:31:47,101,197.7,197.7,207.52,25.68,25.68,1407084,4179,98,27.59,100164.99,63.02,97.03
6892479,270.62,-4.88,1.06,0.7,0.19,-0.68,-0.84,-0.18,9.76,270.62,-4.87,1.03,0.58,0.16,-0.19,-0.83,-0.17,9.76,0,9999,38.13464,-85.78611,3427,7/25/2017,5:31:48,308,197.7,197.7,207.52,25.68,25.68,1407240,4179,98,27.59,100162.27,62.95,97.26
6893670,270.62,-4.81,0.06,0.26,-1.65,-0.54,-0.83,0,9.77,270.63,-4.83,0.27,0.71,-0.29,-1.47,-0.83,-0.04,9.77,0,9999,38.13464,-85.78611,3428,7/25/2017,5:31:49,502,197.7,197.7,207.52,25.68,25.68,1407396,4179,98,27.59,100161.3,62.98,97.34
6894895,270.19,-4.5,-0.56,0.39,0.87,-3.34,-0.77,0.1,9.77,270.19,-4.51,-0.47,0.57,0,-0.82,-0.77,0.08,9.77,0,9999,38.13464,-85.78611,3429,7/25/2017,5:31:50,673,197.7,197.7,207.52,25.68,25.68,1407552,4179,98,27.59,100162.67,62.98,97.22
6896150,270.31,-4.5,-1.19,1.32,1.28,-1.33,-0.77,0.2,9.77,270.31,-4.55,-1.12,0.98,0.38,-0.75,-0.78,0.19,9.77,0,9999,38.13464,-85.78611,3430,7/25/2017,5:31:52,780,197.7,197.7,207.52,25.68,25.68,1407955,4179,98,27.6,100172.64,62.98,96.39
6897423,270.31,-4.5,-1.5,1.44,-0.75,-0.97,-0.76,0.25,9.77,270.31,-4.5,-1.53,0.89,0,-0.57,-0.77,0.26,9.77,0,9999,38.13464,-85.78611,3432,7/25/2017,5:31:53,256,197.7,197.7,207.52,25.68,25.68,1408179,4179,98,27.6,100188.04,62.94,95.09
6898656,270.5,-4.56,-1.56,0.3,1.23,-2.55,-0.78,0.26,9.77,270.44,-4.52,-1.57,0.47,0.53,-0.57,-0.77,0.27,9.77,0,9999,38.13464,-85.78611,3433,7/25/2017,5:31:54,466,197.7,197.7,207.52,25.68,25.68,1408335,4179,98,27.6,100194.87,62.96,94.52
6899942,271.25,-4.69,-1.94,-0.11,0.65,0.1,-0.81,0.33,9.76,271.08,-4.49,-1.78,0.33,0.87,-0.3,-0.77,0.3,9.77,0,9999,38.13464,-85.78611,3434,7/25/2017,5:31:55,759,197.7,197.7,207.52,25.68,25.68,1408491,4179,98,27.6,100206.61,62.93,93.53
6901202,273.38,-4.94,-1.88,0.08,1.37,0.68,-0.85,0.32,9.76,273.14,-4.96,-1.95,0.09,0.92,0.36,-0.85,0.33,9.76,0,9999,38.13464,-85.78611,3435,7/25/2017,5:31:57,25,197.7,197.7,207.52,25.68,25.68,1408962,4179,98,27.61,100218.35,62.88,92.55
6902445,275.81,-4.19,-0.31,0.69,0.95,-0.38,-0.72,0.06,9.77,275.57,-4.23,-0.61,0.36,0.84,0.31,-0.72,0.1,9.77,0,9999,38.13464,-85.78611,3437,7/25/2017,5:31:58,236,197.7,197.7,207.52,25.68,25.68,1409118,4179,98,27.61,100231.05,62.9,91.48
6903720,278.38,-4.19,0.81,0.33,0.99,0.77,-0.72,-0.14,9.77,278.16,-4.07,0.73,0.25,1.01,0.37,-0.7,-0.12,9.78,0,9999,38.13464,-85.78611,3438,7/25/2017,5:31:59,528,197.7,197.7,207.52,25.68,25.68,1409274,4179,98,27.61,100227.91,62.86,91.74
6904954,282.25,-4.31,2.56,-0.62,0.86,-0.57,-0.74,-0.44,9.76,281.85,-4.3,2.25,-0.33,0.99,0.17,-0.73,-0.39,9.77,0,9999,38.13464,-85.78611,3439,7/25/2017,5:32:00,791,197.7,197.7,207.52,25.68,25.68,1409430,4179,98,27.61,100222.45,62.88,92.2
6906117,287.38,-4.31,3.25,0.03,0.5,-1.27,-0.74,-0.56,9.76,286.85,-4.44,3.19,-0.48,1.08,-0.06,-0.76,-0.55,9.76,0,9999,38.13464,-85.78611,3440,7/25/2017,5:32:01,780,197.7,197.7,207.52,25.68,25.68,1409769,4179,98,27.61,100216.98,62.86,92.66
6907384,294.06,-4.12,3.94,-0.66,1.88,0.38,-0.7,-0.66,9.75,293.44,-4.12,3.97,-0.85,1.37,-0.5,-0.7,-0.68,9.75,0,9999,38.13464,-85.78611,3442,7/25/2017,5:32:03,214,197.7,197.7,207.52,25.68,25.68,1410057,4179,98,27.61,100211.93,62.81,93.09
6908643,299.69,-3.19,4.25,-0.59,0.88,0.19,-0.54,-0.72,9.76,299.21,-3.29,4.06,-0.42,1.2,0.34,-0.56,-0.69,9.76,0,9999,38.13464,-85.78611,3443,7/25/2017,5:32:04,409,197.7,197.7,207.52,25.68,25.68,1410213,4179,98,27.61,100197.86,62.79,94.27
6909852,304.44,-3.81,3.81,-0.37,0.79,-0.1,-0.65,-0.66,9.76,303.97,-3.75,3.82,-0.46,1.25,0.08,-0.64,-0.65,9.76,0,9999,38.13464,-85.78611,3444,7/25/2017,5:32:05,668,197.7,197.7,207.52,25.68,25.68,1410369,4179,98,27.62,100192.22,62.82,94.74
6910984,308.12,-4,3.62,0.3,0.53,1.11,-0.69,-0.62,9.76,307.95,-4.03,3.66,0.16,0.64,0.19,-0.69,-0.62,9.76,0,9999,38.13464,-85.78611,3445,7/25/2017,5:32:06,641,197.7,197.7,207.52,25.68,25.68,1410684,4179,98,27.62,100177.2,62.83,96
6912212,308.38,-4.44,3.25,0.63,0.35,2,-0.76,-0.55,9.76,308.36,-4.36,3.27,0.53,0.42,0.34,-0.75,-0.55,9.76,0,9999,38.13464,-85.78611,3446,7/25/2017,5:32:08,1027,197.7,197.7,207.52,25.68,25.68,1410956,4179,98,27.62,100178.97,62.81,95.85
6913494,306.94,-4.94,2.75,1.19,1.3,0.42,-0.84,-0.47,9.75,307.18,-4.89,2.88,1.13,0.68,0.05,-0.84,-0.49,9.75,0,9999,38.13464,-85.78611,3448,7/25/2017,5:32:09,291,197.7,197.7,207.52,25.68,25.68,1411152,4179,98,27.62,100171.59,62.84,96.47
6914734,304.25,-5.94,2.06,0.82,1.05,-0.54,-1.02,-0.35,9.74,304.53,-5.91,1.93,1.09,1.1,-0.28,-1.01,-0.33,9.74,0,9999,38.13464,-85.78611,3449,7/25/2017,5:32:10,532,197.7,197.7,207.52,25.68,25.68,1411308,4179,98,27.62,100163.39,62.82,97.16
6916015,299.44,-5.31,1.19,1.85,1.42,-1.13,-0.91,-0.21,9.76,300.11,-5.71,1.51,2.22,1.47,0.18,-0.98,-0.26,9.75,0,9999,38.13464,-85.78611,3450,7/25/2017,5:32:11,615,197.7,197.7,207.52,25.68,25.68,1411623,4179,98,27.62,100167.48,62.78,96.82
6917293,291.5,-6.19,0.62,1.75,1.97,-1.72,-1.06,-0.11,9.74,292.15,-6.14,0.77,1.87,1.65,-0.52,-1.05,-0.13,9.74,0,9999,38.13464,-85.78611,3452,7/25/2017,5:32:13,102,197.7,197.7,207.52,25.68,25.68,1411935,4179,98,27.63,100164.99,62.83,97.03
6918564,286.06,-6.81,-0.44,1.18,1.63,-1.77,-1.17,0.08,9.73,286.42,-6.82,-0.33,1.12,1.92,0.44,-1.16,0.06,9.73,0,9999,38.13464,-85.78611,3453,7/25/2017,5:32:14,383,197.7,197.7,207.52,25.68,25.68,1412091,4179,98,27.64,100163.07,62.88,97.19
6919837,282.31,-6.19,-1.38,1.23,2.89,0.74,-1.06,0.23,9.74,282.67,-6.23,-1.35,1.19,2.07,0.02,-1.07,0.23,9.74,0,9999,38.13464,-85.78611,3454,7/25/2017,5:32:15,669,197.7,197.7,207.52,25.68,25.68,1412247,4179,98,27.63,100170.45,62.84,96.57
6921108,279.88,-5.69,-1.62,0.97,1.99,0.37,-0.97,0.28,9.75,280.1,-5.69,-1.59,1.01,2.27,-0.7,-0.97,0.27,9.75,0,9999,38.13464,-85.78611,3455,7/25/2017,5:32:17,769,197.7,197.7,207.52,25.68,25.68,1412614,4179,98,27.64,100168.12,62.8,96.77
6922379,277.38,-5.38,-1.88,0.84,2.2,-0.18,-0.92,0.32,9.75,277.55,-5.42,-1.83,0.87,2.3,0.13,-0.93,0.31,9.75,0,9999,38.13464,-85.78611,3457,7/25/2017,5:32:18,215,197.7,197.7,207.52,25.68,25.68,1412874,4179,98,27.64,100176.33,62.83,96.08
6923678,275.69,-5.12,-2.25,0.64,0.76,1.58,-0.88,0.38,9.75,275.87,-5.18,-2.25,0.63,0.87,0.81,-0.89,0.38,9.75,0,9999,38.13464,-85.78611,3458,7/25/2017,5:32:19,488,197.7,197.7,207.52,25.68,25.68,1413030,4179,98,27.64,100173.45,62.87,96.32
6924956,273.69,-4.88,-2.12,0.33,0.47,1.5,-0.83,0.36,9.76,273.89,-4.88,-2.13,0.62,0.34,-0.16,-0.84,0.36,9.76,0,9999,38.13464,-85.78611,3459,7/25/2017,5:32:20,764,197.7,197.7,207.52,25.68,25.68,1413186,4179,98,27.64,100173.05,62.83,96.35
6926227,271.88,-4.75,-2.19,0.78,0.47,2.25,-0.81,0.37,9.76,272.01,-4.75,-2.15,0.67,0.27,0.14,-0.81,0.37,9.76,0,9999,38.13464,-85.78611,3460,7/25/2017,5:32:22,32,197.7,197.7,207.52,25.68,25.68,1413657,4179,98,27.65,100173.83,62.83,96.29
6927478,270.25,-4.69,-1.94,0.65,-1.37,-0.26,-0.8,0.34,9.76,270.41,-4.69,-1.93,0.62,-1.45,-0.2,-0.8,0.33,9.76,0,9999,38.13464,-85.78611,3462,7/25/2017,5:32:23,292,197.7,197.7,207.52,25.68,25.68,1413813,4179,98,27.65,100168.77,62.82,96.71
6928743,267.88,-3.88,-0.75,0.55,-2.74,0.12,-0.67,0.13,9.78,268.11,-3.86,-0.77,0.74,-1.55,-0.16,-0.67,0.13,9.78,0,9999,38.13464,-85.78611,3463,7/25/2017,5:32:24,510,197.7,197.7,207.52,25.68,25.68,1413969,4179,98,27.65,100168.77,62.79,96.71
6930016,266.06,-2.88,1.69,-0.1,-1.42,-0.93,-0.5,-0.28,9.78,266.16,-2.84,1.28,0.31,-1.25,-0.44,-0.49,-0.22,9.79,0,9999,38.13464,-85.78611,3464,7/25/2017,5:32:25,767,197.7,197.7,207.52,25.68,25.68,1414125,4179,98,27.65,100169.17,62.79,96.68
6931303,265,-3.12,1.19,0.28,-0.94,-0.9,-0.54,-0.2,9.78,265.13,-3.2,1.16,0.47,-0.78,0.12,-0.55,-0.2,9.78,0,9999,38.13464,-85.78611,3466,7/25/2017,5:32:27,131,197.7,197.7,207.52,25.68,25.68,1414596,4179,98,27.65,100170.54,62.81,96.56
6932466,263.5,-3.12,2.12,0.18,-0.9,-0.14,-0.54,-0.36,9.78,263.64,-3.12,2.13,0.37,-0.6,0.07,-0.54,-0.36,9.78,0,9999,38.13464,-85.78611,3467,7/25/2017,5:32:28,276,197.7,197.7,207.52,25.68,25.68,1414752,4179,98,27.65,100168.22,62.82,96.76
6933734,262.5,-1.44,0.94,0.56,-0.09,0.47,-0.24,-0.16,9.8,262.57,-1.54,0.87,0.58,0.48,0.49,-0.26,-0.15,9.8,0,9999,38.13464,-85.78611,3468,7/25/2017,5:32:29,501,197.7,197.7,207.52,25.68,25.68,1414908,4179,98,27.66,100172.72,62.83,96.38
6934934,261.25,-1.12,1.06,0.94,0.07,-0.93,-0.19,-0.18,9.8,261.38,-1.11,1.06,0.59,-0.22,-0.04,-0.19,-0.18,9.8,0,9999,38.13464,-85.78611,3469,7/25/2017,5:32:30,735,197.7,197.7,207.52,25.68,25.68,1415064,4179,98,27.66,100168.62,62.83,96.72
6936187,258.19,-1.12,1.06,1.33,-0.38,0.02,-0.19,-0.19,9.8,258.54,-1.18,1.05,1.05,-0.36,0.07,-0.2,-0.19,9.8,0,9999,38.13464,-85.78611,3470,7/25/2017,5:32:32,815,197.7,197.7,207.52,25.68,25.68,1415463,4179,98,27.66,100167.66,62.82,96.8
6937400,254.12,-0.88,0.75,1.14,0.13,-0.08,-0.15,-0.13,9.8,254.52,-0.79,0.74,1.07,0.67,0.06,-0.14,-0.13,9.8,0,9999,38.13464,-85.78611,3472,7/25/2017,5:32:33,225,197.7,197.7,207.52,25.68,25.68,1415691,4179,98,27.66,100169.44,62.81,96.66
6938653,251.19,-1.31,0.81,-0.11,0.68,-0.63,-0.23,-0.14,9.8,251.16,-1.29,0.81,-0.04,0.43,0.22,-0.22,-0.14,9.8,0,9999,38.13464,-85.78611,3473,7/25/2017,5:32:34,471,197.7,197.7,207.52,25.68,25.68,1415847,4179,98,27.66,100166.7,62.77,96.89
6943049,254.25,-1.31,0.75,-0.26,0.78,-2.28,-0.23,-0.13,9.8,254.25,-1.17,0.73,0.1,0.56,-0.63,-0.2,-0.13,9.8,0,9999,38.13464,-85.78611,3477,7/25/2017,5:32:38,1685,197.7,197.7,207.52,25.68,25.68,1416238,4179,99,27.67,100172.81,62.84,96.37
6943904,253.81,-0.19,0.62,0.5,0.3,-1.41,-0.03,-0.11,9.8,253.92,-0.35,0.64,0.56,0.47,-0.64,-0.06,-0.11,9.8,0,9999,38.13464,-85.78611,3478,7/25/2017,5:32:39,738,197.7,197.7,207.52,25.68,25.68,1416390,4179,99,27.67,100171.03,62.81,96.52
6944779,252.5,-0.25,0.44,1.21,0,-0.79,-0.05,-0.08,9.8,252.68,-0.45,0.46,1.01,0.36,-0.31,-0.08,-0.08,9.8,0,9999,38.13464,-85.78611,3479,7/25/2017,5:32:40,610,197.7,197.7,207.52,25.68,25.68,1416546,4179,99,27.67,100169.67,62.81,96.64
6945655,250.5,-0.06,0.06,0.25,0.64,1.35,-0.01,-0.01,9.8,250.69,-0.1,0.09,0.58,0.55,-0.1,-0.02,-0.01,9.8,0,9999,38.13464,-85.78611,3480,7/25/2017,5:32:41,320,197.7,197.7,207.52,25.68,25.68,1416861,4179,99,27.67,100173.36,62.79,96.33
6946518,248.5,0.12,0,1.15,1.37,0.41,0.02,0,9.8,248.71,0.13,0.05,0.91,1,-0.59,0.02,0,9.8,0,9999,38.13464,-85.78611,3481,7/25/2017,5:32:42,342,197.7,197.7,207.52,25.68,25.68,1417017,4179,99,27.67,100173.77,62.79,96.29
6947398,246.75,-0.31,-0.19,0.76,1.13,-1.46,-0.06,0.03,9.8,246.88,-0.24,-0.19,0.67,1.01,-0.62,-0.04,0.03,9.8,0,9999,38.13464,-85.78611,3482,7/25/2017,5:32:43,218,197.7,197.7,207.52,25.68,25.68,1417173,4179,99,27.68,100171.84,62.78,96.45
6948268,245.56,-0.19,-0.44,0.3,0.53,0.05,-0.03,0.07,9.8,245.72,-0.21,-0.45,0.69,0.93,-0.03,-0.03,0.08,9.8,0,9999,38.13464,-85.78611,3483,7/25/2017,5:32:44,89,197.7,197.7,207.52,25.68,25.68,1417329,4179,99,27.68,100176.33,62.79,96.08
6949147,242.75,0.5,-0.44,1.43,1.22,0.28,0.08,0.07,9.8,243.1,0.43,-0.44,1.54,0.94,-0.21,0.07,0.07,9.8,0,9999,38.13464,-85.78611,3483,7/25/2017,5:32:45,970,197.7,197.7,207.52,25.68,25.68,1417381,4179,99,27.67,100175.54,62.8,96.14
6950010,239.62,0.31,-0.69,0.56,1.5,1.27,0.05,0.12,9.8,239.88,0.31,-0.68,0.81,1.14,0.02,0.05,0.12,9.8,0,9999,38.13464,-85.78611,3484,7/25/2017,5:32:45,798,197.7,197.7,207.52,25.68,25.68,1417485,4179,99,27.68,100179.87,62.77,95.78
6950893,238.12,0.81,-0.69,1.78,1.03,-2.06,0.14,0.12,9.8,237.83,0.82,-0.8,1.79,0.89,-0.51,0.14,0.14,9.8,0,9999,38.13464,-85.78611,3485,7/25/2017,5:32:46,479,197.7,197.7,207.52,25.68,25.68,1417800,4179,99,27.68,100183.97,62.76,95.43
6951771,242.44,1,0.19,3.55,2.83,2.2,0.18,-0.03,9.8,241.72,0.76,0.16,2.6,2.15,0.25,0.13,-0.03,9.8,0,9999,38.13464,-85.78611,3486,7/25/2017,5:32:47,597,197.7,197.7,207.52,25.68,25.68,1417956,4179,99,27.69,100186.15,62.72,95.25
6952632,237.56,0.5,0,0.71,3.87,0.77,0.09,0,9.8,237.93,0.61,0.01,0.67,3.51,-0.07,0.11,0,9.8,0,9999,38.13464,-85.78611,3487,7/25/2017,5:32:48,459,197.7,197.7,207.52,25.68,25.68,1418112,4179,99,27.69,100193.76,62.76,94.61
6954641,231.75,0.5,-2.12,-0.17,3.01,-0.89,0.09,0.37,9.79,232.04,0.66,-2.28,-0.15,3.43,-0.26,0.11,0.39,9.79,0,9999,38.13464,-85.78611,3489,7/25/2017,5:32:50,413,197.7,197.7,207.52,25.68,25.68,1418331,4179,99,27.7,100198.12,62.95,94.25
6955517,229.31,0.62,-1.69,-0.18,2.68,-2.5,0.1,0.29,9.8,229.5,0.6,-1.74,-0.4,3.07,-0.8,0.1,0.3,9.8,0,9999,38.13464,-85.78611,3490,7/25/2017,5:32:51,159,197.7,197.7,207.52,25.68,25.68,1418646,4179,99,27.7,100194.58,62.99,94.54
6956396,228.12,0.56,-1.88,-0.25,1.66,-1.08,0.09,0.32,9.8,228.18,0.57,-1.91,-0.17,1.63,0.08,0.09,0.33,9.8,0,9999,38.13464,-85.78611,3491,7/25/2017,5:32:52,197,197.7,197.7,207.52,25.68,25.68,1418802,4179,99,27.7,100199.48,62.95,94.13
6957281,226.69,0.69,-2.44,0.26,0.57,0.31,0.12,0.41,9.79,226.71,0.69,-2.42,0.04,0.18,-1.18,0.12,0.41,9.79,0,9999,38.13464,-85.78611,3492,7/25/2017,5:32:53,109,197.7,197.7,207.52,25.68,25.68,1418958,4179,99,27.7,100191.3,62.82,94.82
6958179,226.69,0.69,-2.25,-0.13,-0.9,-1.95,0.12,0.39,9.79,226.69,0.69,-2.32,0.11,-0.3,0.6,0.12,0.4,9.79,0,9999,38.13464,-85.78611,3492,7/25/2017,5:32:54,1006,197.7,197.7,207.52,25.68,25.68,1419022,4179,99,27.7,100194.02,62.77,94.59
6959071,226.69,0.69,-2.31,0.2,0.08,-0.54,0.12,0.4,9.79,226.69,0.69,-2.31,0.22,-0.06,0.01,0.12,0.4,9.79,0,9999,38.13464,-85.78611,3493,7/25/2017,5:32:54,829,197.7,197.7,207.52,25.68,25.68,1419138,4179,99,27.71,100193.47,62.74,94.64
6959977,226.69,0.69,-2.31,0,-0.08,-1.27,0.12,0.4,9.79,226.69,0.69,-2.34,0.12,-0.09,-0.64,0.12,0.4,9.79,0,9999,38.13464,-85.78611,3494,7/25/2017,5:32:55,802,197.7,197.7,207.52,25.68,25.68,1419270,4179,99,27.71,100197.16,62.73,94.33
6960849,226.69,0.69,-2.38,0.17,0,1.33,0.12,0.41,9.79,226.69,0.69,-2.37,0.18,-0.07,0.32,0.12,0.4,9.79,0,9999,38.13464,-85.78611,3495,7/25/2017,5:32:56,491,197.7,197.7,207.52,25.68,25.68,1419585,4179,99,27.71,100193.06,62.66,94.67
6961762,226.69,0.69,-2.44,0.01,0.05,-1.33,0.12,0.42,9.79,226.69,0.69,-2.44,0.17,-0.07,-0.17,0.12,0.42,9.79,0,9999,38.13464,-85.78611,3496,7/25/2017,5:32:57,577,197.7,197.7,207.52,25.68,25.68,1419741,4179,99,27.71,100189.38,62.6,94.98
6962669,226.69,0.69,-2.5,0.24,-0.24,-0.1,0.12,0.43,9.79,226.69,0.69,-2.5,0.18,-0.14,-0.12,0.12,0.43,9.79,0,9999,38.13464,-85.78611,3497,7/25/2017,5:32:58,497,197.7,197.7,207.52,25.68,25.68,1419897,4179,99,27.71,100192.48,62.58,94.72
6963567,226.69,0.69,-2.56,0.18,-0.29,1.27,0.12,0.44,9.79,226.69,0.69,-2.56,0.21,-0.15,0.28,0.12,0.44,9.79,0,9999,38.13464,-85.78611,3498,7/25/2017,5:32:59,382,197.7,197.7,207.52,25.68,25.68,1420053,4179,99,27.71,100191.11,62.54,94.83
6964475,226.69,0.69,-2.56,0.15,0.08,-1.14,0.12,0.44,9.79,226.69,0.69,-2.56,0.18,-0.11,-0.07,0.12,0.44,9.79,0,9999,38.13464,-85.78611,3499,7/25/2017,5:33:00,281,197.7,197.7,207.52,25.68,25.68,1420209,4179,99,27.71,100194.25,62.57,94.57
6965407,226.69,0.69,-2.56,0.12,-0.15,0.26,0.12,0.44,9.79,226.69,0.69,-2.56,0.17,-0.11,-0.09,0.12,0.44,9.79,0,9999,38.13464,-85.78611,3500,7/25/2017,5:33:01,59,197.7,197.7,207.52,25.68,25.68,1420524,4179,99,27.72,100191.93,62.58,94.77
6966289,226.69,0.69,-2.56,0.24,-0.11,0.22,0.12,0.44,9.79,226.69,0.69,-2.56,0.21,-0.11,0,0.12,0.44,9.79,0,9999,38.13464,-85.78611,3501,7/25/2017,5:33:02,115,197.7,197.7,207.52,25.68,25.68,1420680,4179,99,27.72,100191.93,62.58,94.77
6967184,226.69,0.69,-2.56,0.34,-0.4,1.02,0.12,0.44,9.79,226.69,0.69,-2.56,0.19,-0.16,0.12,0.12,0.44,9.79,0,9999,38.13464,-85.78611,3501,7/25/2017,5:33:03,22,197.7,197.7,207.52,25.68,25.68,1420820,4179,99,27.72,100190.02,62.58,94.93
6968098,226.69,0.69,-2.56,0,0.06,-1.06,0.12,0.44,9.79,226.69,0.69,-2.56,0.15,-0.07,-0.38,0.12,0.44,9.79,0,9999,38.13464,-85.78611,3502,7/25/2017,5:33:04,938,197.7,197.7,207.52,25.68,25.68,1420892,4179,99,27.72,100189.05,62.61,95.01
6968991,226.69,0.75,-2.5,0.22,-0.27,0.13,0.13,0.43,9.79,226.69,0.73,-2.51,0.17,-0.18,-0.17,0.13,0.43,9.79,0,9999,38.13464,-85.78611,3503,7/25/2017,5:33:04,824,197.7,197.7,207.52,25.68,25.68,1420992,4179,99,27.72,100190.02,62.64,94.93
6969889,226.69,0.94,-2.06,-0.02,-0.41,-0.25,0.16,0.36,9.79,226.69,0.94,-2.07,0.3,-0.47,-0.85,0.16,0.36,9.79,0,9999,38.13464,-85.78611,3504,7/25/2017,5:33:05,726,197.7,197.7,207.52,25.68,25.68,1421148,4179,99,27.72,100195.88,62.61,94.43
6970788,226.31,1.12,-1.62,0.11,-0.2,-0.17,0.2,0.28,9.8,226.34,1.12,-1.63,0.17,-0.41,0.08,0.2,0.28,9.8,0,9999,38.13464,-85.78611,3505,7/25/2017,5:33:06,395,197.7,197.7,207.52,25.68,25.68,1421463,4179,99,27.73,100193.53,62.65,94.63
6971688,225.75,1.12,-1.56,0.44,0.59,-0.04,0.2,0.27,9.8,225.81,1.13,-1.58,0.16,0.1,0.08,0.2,0.27,9.8,0,9999,38.13464,-85.78611,3506,7/25/2017,5:33:07,455,197.7,197.7,207.52,25.68,25.68,1421619,4179,99,27.73,100194.89,62.6,94.52
6972549,215.56,0.88,-1.06,0.03,-2.03,0.18,0.15,0.18,9.8,216.86,0.97,-0.91,0.19,-2.42,-0.28,0.17,0.16,9.8,0,9999,38.13464,-85.78611,3507,7/25/2017,5:33:08,382,197.7,197.7,207.52,25.68,25.68,1421775,4179,99,27.73,100190.8,62.62,95.24
6973416,213.62,0.19,1.69,0.08,-1.36,-0.05,0.03,-0.29,9.8,213.8,0.27,1.64,0.15,-1.86,-0.18,0.05,-0.28,9.8,0,9999,38.13464,-85.78611,3508,7/25/2017,5:33:09,247,197.7,197.7,207.52,25.68,25.68,1421931,4179,99,27.73,100188.88,62.61,95.02
6974287,210.12,-0.5,3.12,-0.05,-1.04,-0.09,-0.09,-0.56,9.79,210.23,-0.37,2.83,-0.18,-0.81,-0.09,-0.06,-0.49,9.79,0,9999,38.13464,-85.78611,3509,7/25/2017,5:33:10,104,197.7,197.7,207.52,25.68,25.68,1422087,4179,99,27.73,100189.84,62.61,94.94
6975173,209.62,-0.25,4.19,0.06,1.16,0.36,-0.04,-0.72,9.77,209.73,-0.28,4.27,0.06,0.06,-0.43,-0.05,-0.73,9.77,0,9999,38.13464,-85.78611,3509,7/25/2017,5:33:11,991,197.7,197.7,207.52,25.68,25.68,1422139,4179,99,27.73,100185.19,62.58,95.33
6976072,208.19,0.44,3.5,0.09,-0.45,0.44,0.08,-0.6,9.78,208.31,0.37,3.44,0.12,0.02,-0.37,0.07,-0.59,9.78,0,9999,38.13464,-85.78611,3510,7/25/2017,5:33:11,673,197.7,197.7,207.52,25.68,25.68,1422420,4179,99,27.73,100187.92,62.59,95.1
