TimeMilliseconds,Heading,Pitch,Roll,Lx,Ly,Lz,Lmag,Gx,Gy,Gz,GpsAltitudeIsValid,GpsAltitudeIsUpdated,GpsAltitudeAge,GpsAltitudeMeters,GpsCourseIsValid,GpsCourseIsUpdated,GpsCourseAge,GpsCourseDeg,GpsDateIsValid,GpsDateIsUpdated,Date Age,GpsTimeIsValid,GpsTimeIsUpdated,GpsTimeAge,Iso8601,HdopIsValid,HdopIsUpdated,HdopAge,HDOP (Horizontal Dilution of Precision),LocationIsVaLid,LocationIsUpdated,Fix Age,LocationLat,LocationLng,LocationRawLatBillionths,LocationRawLngBillionths,SatellitesTrackingIsValid,SatellitesTrackingIsUpdated,SatellitesTrackingAge,GpsSatellitesTrackingValue,GpsSpeedIsValid,GpsSpeedIsUpdated,GpsSpeedAge,Vehicle Speed (knots),Characters Received,Sentences Received,# Checksum Failures,GpsPassedChecksums,Ambient Temperature (*Celcius),Ambient Pressure (Pascal) [filtered],Relative Humidity (%),Altitude (meters) [filtered],Phase
8108743,175.03,-46.26,76.19,2.98,-2.04,10.32,10.934,6.12,6.78,0.11,,,,0,,,,,,,870,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295505,0,61,,40.6,90888.55,16.74,907.57,3
8108772,-173.21,-42.65,65.55,2.7,-1.37,8.78,9.287,5.94,6.7,1.07,,,,0,,,,,,,898,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295533,0,61,,40.6,90867.35,16.74,909.5,3
8108796,-164.45,-38.34,57.32,3.16,-1.06,7.43,8.143,5.68,6.59,1.99,,,,0,,,,,,,923,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295557,0,61,,40.6,90849.99,16.74,911.08,3
8108825,-156.3,-33.54,49.61,9,3.47,4.29,10.557,5.32,6.43,2.91,,,,0,,,,,,,955,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295581,0,61,,40.6,90836.53,16.8,912.3,3
8108852,-148.98,-30.22,43.78,11.87,4.29,2.09,12.793,5.02,6.19,3.75,,,,0,,,,,,,5,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295609,0,61,,40.6,90825.51,16.8,913.3,3
8108877,-141.49,-28.91,39.2,15.9,3.96,0.48,16.393,4.88,5.88,4.45,,,,0,,,,,,,31,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295633,0,61,,40.6,90816.48,16.8,914.12,3
8108902,-133.78,-29.63,35.28,16.64,2.38,-0.4,16.814,4.87,5.52,5.01,,,,0,,,,,,,54,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.59,90849.49,16.91,911.12,3
8108923,-126.45,-31.67,31.61,18.08,-0.59,-0.49,18.096,4.99,5.09,5.45,,,,0,,,,,,,77,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.59,90876.52,16.91,908.67,3
8108955,-119.04,-35.65,27.08,17.57,-4.62,0.55,18.176,5.27,4.52,5.74,,,,0,,,,,,,108,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.59,90921.58,17,904.57,3
8108979,-113.4,-40.16,22.06,14.66,-7.96,2.4,16.853,5.65,3.86,5.86,,,,0,,,,,,,132,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.59,90958.48,17,901.22,3
8109011,-111.71,-45.47,16.94,11.7,-9.07,3.83,15.291,6.09,3.23,5.79,,,,0,,,,,,,163,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.59,90988.7,17,898.47,3
8109035,-113.74,-50.93,13.02,9.52,-9.2,5.19,14.220,6.54,2.7,5.61,,,,0,,,,,,,191,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.6,91024.59,17.06,895.22,3
8109067,-120.46,-57.27,11.34,6.89,-8.12,6.16,12.303,7.03,2.36,5.14,,,,0,,,,,,,221,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.6,91053.98,17.06,892.55,3
8109093,-131.17,-63.82,13.09,5,-5.56,6.26,9.752,7.48,2.18,4.59,,,,0,,,,,,,246,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.6,91078.06,17.06,890.36,3
8109117,-149.23,-69.88,22.34,-2.79,2.13,4.73,5.890,7.83,2.26,3.91,,,,0,,,,,,,272,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.59,91103.5,17.14,888.05,3
8109148,176.77,-72.19,48.54,-10.31,5.93,4.59,12.749,8.03,2.58,3.24,,,,0,,,,,,,300,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.59,91124.34,17.14,886.16,3
8109173,145.81,-67.02,73.57,-14.08,4.44,5.06,15.607,7.92,3.27,2.62,,,,0,,,,,,,327,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.59,91127.75,17.15,885.85,3
8109198,130.68,-57.12,84.25,-18.21,2.75,6.56,19.550,7.59,4.06,2.12,,,,0,,,,,,,351,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.59,91130.54,17.15,885.6,3
8109219,124.84,-47.01,86.74,-18.34,-1.17,9.96,20.903,6.97,4.93,1.83,,,,0,,,,,,,372,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.59,91132.82,17.15,885.39,3
8109250,124.19,-37.49,84.57,-16.73,-3.22,12.58,21.178,6.25,5.7,1.81,,,,0,,,,,,,403,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.58,91092.2,17.15,889.08,3
8109275,126.71,-30.16,79.69,-13.34,-4.86,15.18,20.785,5.59,6.31,1.97,,,,0,,,,,,,430,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.58,91058.93,17.15,892.1,3
8109304,131.04,-24.86,73.76,-10.3,-4.45,16.8,20.202,4.99,6.71,2.38,,,,0,,,,,,,456,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.58,91031.68,17.15,894.57,3
8109332,137.6,-20.12,66.62,-6.98,-3.77,18.86,20.461,4.35,6.93,2.96,,,,0,,,,,,,487,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.59,91044.99,17.15,893.36,3
8109360,145.46,-14.61,59.19,-4.84,-1.84,20.85,21.483,3.6,6.97,3.63,,,,0,,,,,,,513,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.59,91055.9,17.15,892.37,3
8109389,153.09,-7.97,52.59,-3.73,-0.58,21.48,21.809,2.67,6.87,4.29,,,,0,,,,,,,542,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.58,91062.18,17.12,891.8,3
8109414,160.63,0.45,46.65,-2.35,0.33,21.57,21.700,1.67,6.69,4.84,,,,0,,,,,,,570,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.58,91067.32,17.12,891.33,3
8109446,167.33,9.71,41.9,-0.78,1.38,20.52,20.581,0.5,6.37,5.22,,,,0,,,,,,,598,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.58,91071.53,17.12,890.95,3
8109470,173.85,20.23,37.87,0.32,2.03,19.6,19.707,-0.78,5.93,5.38,,,,0,,,,,,,623,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.58,91101.92,17.16,888.19,3
8109499,179.97,30.8,34.85,1.08,3.12,19.58,19.856,-2.07,5.42,5.28,,,,0,,,,,,,651,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.58,91126.81,17.16,885.93,3
8109521,-173.77,40.96,33.07,2.78,4.62,17.91,18.704,-3.25,4.92,5.03,,,,0,,,,,,,674,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.59,91178.73,17.18,881.23,3
8109542,-167.26,49.97,32.84,3.3,5.9,16.11,17.471,-4.3,4.47,4.64,,,,0,,,,,,,695,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.59,91221.26,17.18,877.37,3
8109566,-159.38,58.52,34.48,3.52,6.43,14.66,16.391,-5.24,4.04,4.06,,,,0,,,,,,,721,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.59,91256.08,17.18,874.22,3
8109589,-149.73,65.86,38.79,3.94,6.48,12.91,14.973,-6.02,3.66,3.41,,,,0,,,,,,,742,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.59,91284.6,17.18,871.63,3
8109614,-135.55,72.25,48.04,3.11,4.42,12.07,13.225,-6.67,3.34,2.72,,,,0,,,,,,,769,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.59,91302.43,17.21,870.02,3
8109638,-112.32,77.04,66.49,5.22,3.53,8.49,10.573,-7.19,3.07,1.94,,,,0,,,,,,,792,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.59,91317.02,17.21,868.69,3
8109665,-76.27,78.84,97.54,5.4,3.19,4,7.439,-7.56,2.85,1.11,,,,0,,,,,,,820,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.58,91318.59,17.23,868.55,3
8109689,-46.12,77.09,123.1,6.02,0.72,0.89,6.128,-7.83,2.69,0.34,,,,0,,,,,,,842,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.58,91319.87,17.23,868.43,3
8109716,-26.63,73.61,137.41,6.35,-1.18,-0.62,6.488,-8.01,2.6,-0.39,,,,0,,,,,,,871,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295639,0,61,,40.58,91320.92,17.23,868.34,3
8109747,-14.73,69.92,143.27,6.09,-3.81,-1.3,7.300,-8.13,2.56,-1.02,,,,0,,,,,,,900,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295643,0,61,,40.58,91334.3,17.28,867.12,3
8109771,-6.95,66.86,144.38,4.66,-6.02,-0.24,7.617,-8.2,2.61,-1.54,,,,0,,,,,,,925,,,,2017-08-05T23:17:26Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295667,0,61,,40.58,91345.27,17.28,866.13,3
8109801,-1.04,64.49,141.91,3.21,-7.19,2.13,8.157,-8.26,2.75,-1.9,,,,0,,,,,,,953,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295695,0,61,,40.58,91354.24,17.28,865.32,3
8109825,3.51,62.71,137.08,2.72,-6.21,4.85,8.336,-8.29,2.98,-2.07,,,,0,,,,,,,980,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295719,0,61,,40.59,91375.57,17.27,863.39,3
8109859,7.11,61.28,128.96,1.48,-5.46,7.4,9.315,-8.31,3.28,-2.05,,,,0,,,,,,,1012,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295751,0,61,,40.59,91393.04,17.27,861.81,3
8109884,9.84,60.23,120.51,0.27,-5.3,9.91,11.241,-8.33,3.58,-1.9,,,,0,,,,,,,7,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295775,0,61,,40.58,91405.02,17.27,860.72,3
8109913,12.36,59.03,110.34,-0.55,-4.49,12.29,13.096,-8.31,3.89,-1.57,,,,0,,,,,,,37,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91414.83,17.27,859.83,3
8109942,15.56,57.53,99.52,-0.1,-3.18,14.04,14.396,-8.27,4.17,-1.09,,,,0,,,,,,,63,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91422.86,17.27,859.11,3
8109963,19.22,56.21,89.95,0.09,-2.03,15.36,15.494,-8.22,4.38,-0.56,,,,0,,,,,,,87,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.59,91420.51,17.24,859.32,3
8109990,24.15,55.01,80.3,2.24,1.63,16.39,16.622,-8.17,4.5,0.04,,,,0,,,,,,,110,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.59,91418.58,17.24,859.49,3
8110011,29.46,54.16,72.1,3.75,4.4,18.67,19.545,-8.12,4.56,0.62,,,,0,,,,,,,132,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.59,91417,17.24,859.64,3
8110036,36.51,53.01,65.5,5.46,6.92,19.68,21.564,-8.05,4.59,1.18,,,,0,,,,,,,159,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91436.23,17.27,857.9,3
8110064,46.98,51.07,61.54,5.61,8.2,19.95,22.287,-7.94,4.68,1.67,,,,0,,,,,,,188,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91451.97,17.27,856.47,3
8110091,59.49,48.78,60.09,4.68,8.13,19.87,21.973,-7.76,4.86,2.08,,,,0,,,,,,,212,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.59,91470.97,17.27,854.75,3
8110120,75.19,45.91,61.41,4.8,7.69,18.56,20.656,-7.49,5.17,2.37,,,,0,,,,,,,240,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.59,91486.53,17.27,853.35,3
8110144,90.32,42.8,63.69,4.75,7.14,17.31,19.318,-7.18,5.53,2.55,,,,0,,,,,,,264,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.59,91499.28,17.27,852.19,3
8110172,107.26,38.57,67.79,5.21,6.54,15.25,17.392,-6.73,6,2.61,,,,0,,,,,,,295,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91498.82,17.27,852.23,3
8110200,124.48,32.88,72.68,5.35,5.66,13.3,15.413,-6.11,6.53,2.55,,,,0,,,,,,,321,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91498.45,17.27,852.27,3
8110229,139.96,26.05,77.08,4.74,4.1,11.7,13.273,-5.29,7.07,2.39,,,,0,,,,,,,350,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91478.76,17.21,854.05,3
8110251,153.58,18.31,80.76,2.94,2.66,10.33,11.065,-4.39,7.55,2.2,,,,0,,,,,,,372,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91462.63,17.21,855.51,3
8110272,165.07,10.43,83.51,0.97,2.35,8.48,8.853,-3.42,7.94,1.98,,,,0,,,,,,,396,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91449.42,17.21,856.7,3
8110302,176.63,1.17,86.41,-0.3,1.92,7.79,8.029,-2.26,8.19,1.72,,,,0,,,,,,,422,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91426.2,17.22,858.8,3
8110322,-173.17,-7.87,88.51,-2.03,1.63,7.78,8.204,-1.08,8.3,1.47,,,,0,,,,,,,445,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91407.18,17.22,860.53,3
8110348,-163,-17.31,90.53,-3.13,1.76,8.33,9.071,0.2,8.2,1.23,,,,0,,,,,,,469,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91391.61,17.22,861.94,3
8110370,-152.92,-26.71,92.39,-4.05,3.31,9.9,11.197,1.43,7.96,1.01,,,,0,,,,,,,490,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91410.01,17.23,860.27,3
8110393,-143.35,-35.13,93.85,-4.15,5.62,12.51,14.329,2.56,7.62,0.81,,,,0,,,,,,,514,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91425.08,17.23,858.91,3
8110414,-133.25,-41.59,95.41,-2.2,6.21,15.61,16.943,3.54,7.27,0.61,,,,0,,,,,,,537,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91437.42,17.23,857.79,3
8110440,-122.67,-44.49,96.73,-1.49,6.41,18.35,19.494,4.27,7.08,0.37,,,,0,,,,,,,560,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91469.62,17.28,854.88,3
8110464,-111.21,-43.18,97.61,-0.92,6.96,21.03,22.171,4.72,7.06,0.08,,,,0,,,,,,,587,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91496,17.28,852.49,3
8110490,-99,-38.01,98.13,-0.37,6.77,23.43,24.391,4.71,7.3,-0.27,,,,0,,,,,,,610,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91517.59,17.28,850.54,3
8110516,-85.79,-29.55,98.4,0.18,6.16,25.22,25.962,4.21,7.66,-0.67,,,,0,,,,,,,638,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.57,91519.61,17.34,850.36,3
8110545,-72.01,-19.06,98.74,1.78,5.12,26.31,26.863,3.44,7.98,-1.05,,,,0,,,,,,,665,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.57,91521.26,17.34,850.21,3
8110573,-55.42,-5.35,98.22,2.88,4.54,26.82,27.354,2.32,8.15,-1.4,,,,0,,,,,,,697,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.57,91522.61,17.34,850.08,3
8110601,-39.36,8.52,98.31,4.29,4.99,25.86,26.684,0.95,8.07,-1.68,,,,0,,,,,,,721,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91511.7,17.39,851.07,3
8110625,-23.58,22.64,98.61,4.5,5.49,24.69,25.690,-0.55,7.67,-1.87,,,,0,,,,,,,747,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.58,91502.76,17.39,851.88,3
8110665,-6.73,39.61,97.28,4.51,6.39,23.25,24.530,-2.11,6.76,-1.94,,,,0,,,,,,,788,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.57,91535.41,17.38,848.93,3
8110691,8.84,55.98,96.95,2.53,6.12,22.23,23.195,-3.46,5.66,-1.94,,,,0,,,,,,,812,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295795,0,61,,40.57,91562.14,17.38,846.51,3
8110717,23.43,72.1,97.03,0.92,5.84,21.04,21.855,-4.53,4.21,-1.86,,,,0,,,,,,,838,,,,2017-08-05T23:17:27Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295819,0,61,,40.57,91584.04,17.38,844.53,3
8110744,46.43,87.73,106.7,0.08,4.34,19.69,20.163,-5.29,2.67,-1.74,,,,0,,,,,,,864,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295847,0,61,,40.57,91594.67,17.4,843.57,3
8110773,-133.16,76.35,-86.31,0.29,2.69,19.24,19.429,-5.64,1,-1.62,,,,0,,,,,,,896,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295871,0,61,,40.57,91603.38,17.4,842.79,3
8110802,-119.91,61.57,-86.69,0.12,2.29,19.04,19.178,-5.63,-0.62,-1.52,,,,0,,,,,,,923,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295899,0,61,,40.57,91589.55,17.38,844.04,3
8110826,-108.15,49.06,-88.03,-0.68,1.02,18.24,18.281,-5.38,-2.1,-1.45,,,,0,,,,,,,6,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295923,0,61,,40.57,91578.22,17.38,845.06,3
8110857,-96.1,38.39,-89.27,-0.79,0.43,17.19,17.214,-4.97,-3.39,-1.41,,,,0,,,,,,,35,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.57,91568.95,17.38,845.9,3
8110882,-84.99,29.93,-90.7,-2.48,-1.08,16.03,16.257,-4.53,-4.47,-1.38,,,,0,,,,,,,63,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.57,91540.01,17.34,848.51,3
8110913,-73.39,23.1,-92.05,-2.86,-0.95,14.83,15.133,-4.07,-5.38,-1.38,,,,0,,,,,,,95,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.57,91516.31,17.34,850.66,3
8110942,-63.23,18.29,-93.47,-3.37,-0.89,14.31,14.728,-3.64,-6.14,-1.39,,,,0,,,,,,,120,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.57,91513.96,17.33,850.87,3
8110971,-53.75,15.06,-94.5,-3.09,-0.1,13.37,13.723,-3.27,-6.76,-1.38,,,,0,,,,,,,151,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.57,91512.03,17.33,851.04,3
8110997,-45.35,13.07,-94.95,-1.55,0.91,12.06,12.193,-2.97,-7.28,-1.32,,,,0,,,,,,,175,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.57,91510.45,17.33,851.18,3
8111022,-37.78,11.92,-94.61,0.54,1.92,10.81,10.992,-2.73,-7.7,-1.21,,,,0,,,,,,,203,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.57,91525.71,17.32,849.8,3
8111047,-30.59,11.35,-93.27,2.46,3.16,9.66,10.457,-2.53,-8.06,-1,,,,0,,,,,,,226,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.57,91538.21,17.32,848.67,3
8111068,-23.62,11.11,-90.88,3,3.14,9.21,10.183,-2.38,-8.34,-0.7,,,,0,,,,,,,247,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.57,91548.45,17.32,847.75,3
8111092,-17.15,10.93,-87.85,2.14,3.13,8.87,9.646,-2.24,-8.57,-0.33,,,,0,,,,,,,270,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.57,91548.77,17.27,847.72,3
8111113,-10.53,10.72,-83.81,1.29,3.53,7.24,8.157,-2.11,-8.72,0.11,,,,0,,,,,,,295,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.57,91549.04,17.27,847.69,3
8111142,-3.94,10.29,-79.23,1.21,2.12,6.28,6.738,-1.97,-8.8,0.68,,,,0,,,,,,,320,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.57,91549.26,17.27,847.67,3
8111162,2.17,9.43,-74.75,1.35,1,5.59,5.837,-1.81,-8.82,1.27,,,,0,,,,,,,344,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.56,91531.68,17.25,849.26,3
8111193,8.71,8,-69.82,1.37,-0.11,5.04,5.224,-1.59,-8.77,1.91,,,,0,,,,,,,371,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.56,91517.29,17.25,850.56,3
8111213,15.04,6.2,-65.2,1.35,0.08,4.4,4.603,-1.35,-8.67,2.52,,,,0,,,,,,,395,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.56,91522.23,17.23,850.12,3
8111242,21.11,4.12,-60.98,1.51,0.63,3.85,4.183,-1.07,-8.52,3.12,,,,0,,,,,,,420,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.56,91526.29,17.23,849.75,3
8111271,27.4,1.63,-56.86,1.55,1.16,3.28,3.809,-0.73,-8.33,3.71,,,,0,,,,,,,451,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.56,91529.61,17.23,849.45,3
8111299,33.79,-1.29,-52.97,1.35,1.24,2.81,3.355,-0.34,-8.09,4.25,,,,0,,,,,,,477,,,,2017-08-05T23:17:28Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1295951,0,61,,40.55,91529.68,17.22,849.44,3
